Curso,Unidade de execução,Turno,Turma,Inscritos no turno (no 1º semestre é baseado em estimativas),Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
MEI,Gestão do Conhecimento e Cultura Organizacional,M8683TP02,"MEI-SIGCB1, MEI-SIGCA1",35,0,0,,21:00:00,22:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,11:00:00,12:30:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
"MEU, MIA",Urbanismo Ecológico,01827-1TP01,"ARE6, ARE5, ARE4, ARE3, ARE2, ARE1",20,0,0,,9:30:00,11:00:00,,,,,
DMAG,Metodologias de Investigação em Gestão Empresarial Aplicada,00356TP02,DGEAA1,7,0,0,,9:30:00,13:30:00,,,,,
DMAG,Metodologias de Investigação em Gestão Empresarial Aplicada,00356TP02,DGEAA1,7,0,0,,9:30:00,13:30:00,,,,,
DMAG,Metodologias de Investigação em Gestão Empresarial Aplicada,00356TP02,DGEAA1,7,0,0,,14:30:00,18:30:00,,,,,
DMAG,Metodologias de Investigação em Gestão Empresarial Aplicada,00356TP02,DGEAA1,7,0,0,,14:30:00,18:30:00,,,,,
DMAG,Metodologias de Investigação em Gestão Empresarial Aplicada,00356TP02,DGEAA1,7,0,0,,14:30:00,18:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,11:00:00,12:30:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
"LG, LGM",Matemática,L5027-1PL11,GAi,26,0,1,,9:30:00,11:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,16:00:00,17:30:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
ISCTE-IUL,História e Cultura Portuguesa,L5321TP01,CI-IBS2,38,0,0,,14:30:00,16:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LIGE-PL,Gestão Financeira II,L0618TP02,I-PLD1,10,0,0,,19:30:00,21:00:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
LE,Introdução à Ciência Económica,00248T02,EA2,29,0,0,,11:00:00,12:30:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MEMF,Política Monetária e Mercados Financeiros,M8665TP01,MEMFA1,51,0,0,,20:00:00,22:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,20:00:00,22:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,20:00:00,22:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,20:00:00,22:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,20:00:00,22:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
MED,Estado e Parcerias para o Desenvolvimento,02121TP01,"MEDDSB1, MEDDLDMB1",23,0,0,,18:00:00,20:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
LGIL,Matemática,L5027-2T01,"GILA2, GILA1",54,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,11:00:00,,,,,
"ISCTE-IUL, LCP, LHMC, LP, LS, LS-PL, MIA",Escrita de Textos Técnicos e Científicos,00665-6TP01,CI-CT1,26,0,0,,9:30:00,10:30:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,17:30:00,19:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,17:30:00,19:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,11:00:00,12:45:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,19:30:00,21:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,19:30:00,21:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,19:30:00,21:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,19:30:00,21:15:00,,,,,
MMF,Fundamentos de Economia,M8329TP01,MMFA1,3,0,0,,19:30:00,21:15:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,20:30:00,22:30:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,20:30:00,22:30:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
"MCP, MS",Atitudes e Comportamentos Políticos,00528TP01,"MCPA1, MSA1",23,0,0,,18:00:00,20:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,16:00:00,17:30:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
LHMC,Sistemas de Informação: Bibliotecas e Arquivos,00277TP02,HMCA1,45,0,0,,14:30:00,16:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
"MEInt, MHMC",Sistemas Políticos e Relações Internacionais,SPRI-1TP01,"MEIB1, MHMCRIA1",11,0,0,,18:00:00,20:00:00,,,,,
226,Inteligência Emocional (Iefp),03011TP02,A,24,0,0,,11:00:00,13:00:00,,,,,
226,Inteligência Emocional (Iefp),03011TP02,A,24,0,0,,9:00:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,9:30:00,11:00:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
LEI,Gestão e Contabilidade Empresarial,L5104TP01,"EIB2, EIB1",46,0,1,,8:00:00,9:30:00,,,,,
